"Tweet Id","Media Id","Media URL","Tweet URL"
"""1298652689446862854""","""1298609205579046913""",https://pbs.twimg.com/media/EgWWMTCXYAE9tXv.jpg,https://t.co/gkXnd18lgs
"""1298269739785916416""","""1297264998817968128""",https://pbs.twimg.com/media/EgDPpKoXsAAYKlN.jpg,https://t.co/MQ4UpPNWgc
"""1298214639151599616""","""1287859054157602817""",https://pbs.twimg.com/media/Ed9k_IPVoAEf3ER.jpg,https://t.co/NPdfZPXEoG
"""1298101520525910017""","""1298092771266498562""",https://pbs.twimg.com/media/EgPAf3TXkAIiRQF.jpg,https://t.co/ax3yTztqiL
"""1298072725454491649""","""1298058770891726848""",https://pbs.twimg.com/media/EgOhkyCU4AAx5B4.jpg,https://t.co/JiYHSBnC90
"""1297887703447613440""","""1297698419251847172""",https://pbs.twimg.com/media/EgJZ1jkXoAQO6aF.jpg,https://t.co/3SqER7apqX
"""1297544684441608192""","""1287858080366043136""",https://pbs.twimg.com/media/Ed9kGclVoAAJR5B.jpg,https://t.co/FgjIa0qqwX
"""1297544684441608192""","""1287858080445632512""",https://pbs.twimg.com/media/Ed9kGc4UEAAeZDC.jpg,https://t.co/FgjIa0qqwX
"""1296940484594675712""","""1296926309151432705""",https://pbs.twimg.com/media/Ef-bm1TUYAEdjyZ.jpg,https://t.co/vyTzR4FyDq
"""1296823617179848704""","""1296466868111380484""",https://pbs.twimg.com/media/Ef35v2DXkAQ6dsu.jpg,https://t.co/KJ3OXVH3s5
"""1296823617179848704""","""1296466868098695174""",https://pbs.twimg.com/media/Ef35v2AWAAY2uuw.jpg,https://t.co/KJ3OXVH3s5
"""1296823617179848704""","""1296466868123901954""",https://pbs.twimg.com/media/Ef35v2GWoAIpIIN.jpg,https://t.co/KJ3OXVH3s5
"""1296823020414279681""","""1296816342675402752""",https://pbs.twimg.com/media/Ef83l8QWsAA-S-6.jpg,https://t.co/HWIAKjvQbm
"""1296823020414279681""","""1296816342658670593""",https://pbs.twimg.com/media/Ef83l8MXYAEthUy.jpg,https://t.co/HWIAKjvQbm
"""1296644318447493121""","""1296632446868389898""",https://pbs.twimg.com/media/Ef6QVy_WAAojnEQ.jpg,https://t.co/rtprbsyiSy
"""1296644318447493121""","""1296632446872694784""",https://pbs.twimg.com/media/Ef6QVzAXsAAKSrR.png,https://t.co/rtprbsyiSy
"""1296126192442056707""","""1296104520360112134""",https://pbs.twimg.com/media/EfywMbfXsAYuUSM.png,https://t.co/JGuMSi3Cii
"""1295882679926378496""","""1295870176366403586""",https://pbs.twimg.com/media/EfvbD0FXoAId4w7.jpg,https://t.co/9qAkCl54T5
"""1295750174539751424""","""1295744893667741699""",https://pbs.twimg.com/media/EftpHZqXkAMLVK5.jpg,https://t.co/lNNOBSBM3k
"""1291533082865086465""","""1249524810616578051""",https://pbs.twimg.com/media/EVc0MerWoAMmAKG.jpg,https://t.co/IKmjwU8Hyg
